Name	simulation_n	quant_method	tally_method	input_file	NumReads	truth
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	ALLtRNAseq_hESC_5_3	28.0	27
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	DMtRNAseq_treated_1	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	DMtRNAseq_treated_2	6.0	6
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	YAMATseq_BT20_A	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	YAMATseq_BT20_B	14.0	14
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	YAMATseq_BT20_C	4.009	3
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	YAMATseq_MCF7_A	299.033	299
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	YAMATseq_MCF7_B	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	YAMATseq_MCF7_C	213.0	213
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	YAMATseq_SKBR3_A	2655.811	2655
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	YAMATseq_SKBR3_B	16.04	16
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	YAMATseq_SKBR3_C	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	35000.0	35006
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	5773.0	5774
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	3.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	877.0	877
Homo_sapiens_MTtRNA-Tyr-GTA	4	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	1303.0	1303
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	ALLtRNAseq_hESC_0_1	3.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	ALLtRNAseq_hESC_0_2	22.0	22
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	ALLtRNAseq_hESC_0_3	9.0	9
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	ALLtRNAseq_hESC_5_1	6.0	6
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	ALLtRNAseq_hESC_5_2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	ALLtRNAseq_hESC_5_3	27.0	27
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	DMtRNAseq_treated_1	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	DMtRNAseq_treated_2	6.0	6
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	YAMATseq_BT20_A	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	YAMATseq_BT20_B	14.0	14
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	YAMATseq_BT20_C	3.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	YAMATseq_MCF7_A	296.0	299
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	YAMATseq_MCF7_B	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	YAMATseq_MCF7_C	211.0	213
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	YAMATseq_SKBR3_A	2645.0	2655
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	YAMATseq_SKBR3_B	16.0	16
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	YAMATseq_SKBR3_C	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	34746.0	35006
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	5725.0	5774
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	3.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	866.0	877
Homo_sapiens_MTtRNA-Tyr-GTA	4	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	1291.0	1303
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	ALLtRNAseq_hESC_0_1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	ALLtRNAseq_hESC_0_2	9.0	9
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	ALLtRNAseq_hESC_0_3	4.0	4
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	ALLtRNAseq_hESC_5_1	214.0	212
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	ALLtRNAseq_hESC_5_2	12.0	12
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	ALLtRNAseq_hESC_5_3	7.0	7
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	DMtRNAseq_treated_1	1806.0	1805
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	DMtRNAseq_treated_2	144.0	144
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	YAMATseq_BT20_A	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	YAMATseq_BT20_B	1091.0	1091
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	YAMATseq_BT20_C	417.951	417
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	YAMATseq_MCF7_A	47.0	47
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	YAMATseq_MCF7_B	51.0	51
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	YAMATseq_MCF7_C	5.0	5
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	YAMATseq_SKBR3_A	21.0	21
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	YAMATseq_SKBR3_B	1722.511	1721
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	YAMATseq_SKBR3_C	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	26198.0	26205
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	25.0	25
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	10.0	10
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	3.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	5	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	ALLtRNAseq_hESC_0_1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	ALLtRNAseq_hESC_0_2	9.0	9
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	ALLtRNAseq_hESC_0_3	4.0	4
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	ALLtRNAseq_hESC_5_1	210.0	212
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	ALLtRNAseq_hESC_5_2	12.0	12
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	ALLtRNAseq_hESC_5_3	7.0	7
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	DMtRNAseq_treated_1	1798.0	1805
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	DMtRNAseq_treated_2	147.0	144
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	YAMATseq_BT20_A	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	YAMATseq_BT20_B	1087.0	1091
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	YAMATseq_BT20_C	416.0	417
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	YAMATseq_MCF7_A	46.0	47
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	YAMATseq_MCF7_B	51.0	51
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	YAMATseq_MCF7_C	5.0	5
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	YAMATseq_SKBR3_A	21.0	21
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	YAMATseq_SKBR3_B	1709.0	1721
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	YAMATseq_SKBR3_C	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	25981.0	26205
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	25.0	25
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	10.0	10
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	2.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	5	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	ALLtRNAseq_hESC_0_1	6.0	6
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	ALLtRNAseq_hESC_0_2	11475.0	11477
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	ALLtRNAseq_hESC_0_3	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	ALLtRNAseq_hESC_5_1	10.0	10
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	ALLtRNAseq_hESC_5_2	43.0	43
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	ALLtRNAseq_hESC_5_3	76.0	76
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	DMtRNAseq_treated_1	58.0	41
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	DMtRNAseq_treated_2	20.0	20
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	YAMATseq_BT20_A	44.0	44
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	YAMATseq_BT20_B	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	YAMATseq_BT20_C	1.136	1
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	YAMATseq_MCF7_A	19964.963	19972
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	YAMATseq_MCF7_B	5.0	5
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	YAMATseq_MCF7_C	22009.343	22010
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	YAMATseq_SKBR3_A	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	YAMATseq_SKBR3_B	17.024	7
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	YAMATseq_SKBR3_C	478.0	478
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	35.0	35
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	7.0	7
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	11.0	11
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	18.0	18
Homo_sapiens_MTtRNA-Tyr-GTA	6	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	10.0	10
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	ALLtRNAseq_hESC_0_1	6.0	6
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	ALLtRNAseq_hESC_0_2	11366.0	11477
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	ALLtRNAseq_hESC_0_3	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	ALLtRNAseq_hESC_5_1	10.0	10
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	ALLtRNAseq_hESC_5_2	43.0	43
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	ALLtRNAseq_hESC_5_3	74.0	76
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	DMtRNAseq_treated_1	42.0	41
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	DMtRNAseq_treated_2	20.0	20
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	YAMATseq_BT20_A	43.0	44
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	YAMATseq_BT20_B	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	YAMATseq_BT20_C	2.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	YAMATseq_MCF7_A	19814.0	19972
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	YAMATseq_MCF7_B	5.0	5
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	YAMATseq_MCF7_C	21816.0	22010
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	YAMATseq_SKBR3_A	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	YAMATseq_SKBR3_B	7.0	7
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	YAMATseq_SKBR3_C	478.0	478
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	35.0	35
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	7.0	7
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	11.0	11
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	18.0	18
Homo_sapiens_MTtRNA-Tyr-GTA	6	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	10.0	10
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	ALLtRNAseq_hESC_0_1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	ALLtRNAseq_hESC_0_2	10.027	10
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	ALLtRNAseq_hESC_0_3	2149.0	2149
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	ALLtRNAseq_hESC_5_1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	ALLtRNAseq_hESC_5_2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	ALLtRNAseq_hESC_5_3	2.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	DMtRNAseq_treated_1	82.0	82
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	DMtRNAseq_treated_2	22.0	22
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	YAMATseq_BT20_A	1.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	YAMATseq_BT20_B	136.0	136
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	YAMATseq_BT20_C	28.0	28
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	YAMATseq_MCF7_A	4.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	YAMATseq_MCF7_B	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	YAMATseq_MCF7_C	254.656	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	YAMATseq_SKBR3_A	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	YAMATseq_SKBR3_B	4.089	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	YAMATseq_SKBR3_C	54.0	54
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	871.0	871
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	2763.0	2769
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	3.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	ALLtRNAseq_hESC_0_1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	ALLtRNAseq_hESC_0_2	10.0	10
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	ALLtRNAseq_hESC_0_3	2139.0	2149
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	ALLtRNAseq_hESC_5_1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	ALLtRNAseq_hESC_5_2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	ALLtRNAseq_hESC_5_3	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	DMtRNAseq_treated_1	82.0	82
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	DMtRNAseq_treated_2	23.0	22
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	YAMATseq_BT20_A	2.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	YAMATseq_BT20_B	136.0	136
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	YAMATseq_BT20_C	28.0	28
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	YAMATseq_MCF7_A	3.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	YAMATseq_MCF7_B	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	YAMATseq_MCF7_C	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	YAMATseq_SKBR3_A	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	YAMATseq_SKBR3_B	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	YAMATseq_SKBR3_C	54.0	54
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	864.0	871
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	2711.0	2769
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	7	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	3.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	ALLtRNAseq_hESC_0_1	12.0	11
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	ALLtRNAseq_hESC_0_2	76.0	76
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	ALLtRNAseq_hESC_0_3	1732.0	1732
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	ALLtRNAseq_hESC_5_1	8.0	8
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	ALLtRNAseq_hESC_5_2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	ALLtRNAseq_hESC_5_3	3.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	DMtRNAseq_treated_1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	DMtRNAseq_treated_2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	YAMATseq_BT20_A	5.0	5
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	YAMATseq_BT20_B	3.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	YAMATseq_BT20_C	491.0	491
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	YAMATseq_MCF7_A	40.0	40
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	YAMATseq_MCF7_B	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	YAMATseq_MCF7_C	47.971	47
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	YAMATseq_SKBR3_A	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	YAMATseq_SKBR3_B	7.0	6
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	YAMATseq_SKBR3_C	12.0	12
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	3.001	2
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	42.0	42
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	2.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	8	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	225.0	225
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	ALLtRNAseq_hESC_0_1	11.0	11
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	ALLtRNAseq_hESC_0_2	75.0	76
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	ALLtRNAseq_hESC_0_3	1724.0	1732
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	ALLtRNAseq_hESC_5_1	8.0	8
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	ALLtRNAseq_hESC_5_2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	ALLtRNAseq_hESC_5_3	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	DMtRNAseq_treated_1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	DMtRNAseq_treated_2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	YAMATseq_BT20_A	5.0	5
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	YAMATseq_BT20_B	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	YAMATseq_BT20_C	487.0	491
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	YAMATseq_MCF7_A	40.0	40
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	YAMATseq_MCF7_B	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	YAMATseq_MCF7_C	47.0	47
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	YAMATseq_SKBR3_A	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	YAMATseq_SKBR3_B	6.0	6
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	YAMATseq_SKBR3_C	12.0	12
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	42.0	42
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	1.0	1
Homo_sapiens_MTtRNA-Tyr-GTA	8	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	225.0	225
Homo_sapiens_MTtRNA-Tyr-GTA	9	bowtie2	salmon	ALLtRNAseq_hESC_0_1	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	9	bowtie2	salmon	ALLtRNAseq_hESC_0_2	776.0	776
Homo_sapiens_MTtRNA-Tyr-GTA	9	bowtie2	salmon	ALLtRNAseq_hESC_0_3	3.0	3
Homo_sapiens_MTtRNA-Tyr-GTA	9	bowtie2	salmon	ALLtRNAseq_hESC_5_1	168.0	168
Homo_sapiens_MTtRNA-Tyr-GTA	9	bowtie2	salmon	ALLtRNAseq_hESC_5_2	0.0	0
Homo_sapiens_MTtRNA-Tyr-GTA	9	bowtie2	salmon	ALLtRNAseq_hESC_5_3	2.0	2
Homo_sapiens_MTtRNA-Tyr-GTA	9	bowtie2	salmon	DMtRNAseq_treated_1	2.0	2
