Name	quant_method	tally_method	input_file	NumReads
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	DMtRNAseq_treated_2	38323.005
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	YAMATseq_BT20_A	244783.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	YAMATseq_BT20_B	167513.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	YAMATseq_BT20_C	212988.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	YAMATseq_MCF7_A	140008.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	YAMATseq_MCF7_B	126133.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	YAMATseq_MCF7_C	114325.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	YAMATseq_SKBR3_A	321586.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	YAMATseq_SKBR3_B	296263.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	YAMATseq_SKBR3_C	278029.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	6817.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	6265.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	6272.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	8739.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	2747.0
Homo_sapiens_MTtRNA-Lys-TTT	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	2424.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	ALLtRNAseq_hESC_0_1	22136.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	ALLtRNAseq_hESC_0_2	15608.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	ALLtRNAseq_hESC_0_3	47596.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	ALLtRNAseq_hESC_5_1	347116.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	ALLtRNAseq_hESC_5_2	321780.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	ALLtRNAseq_hESC_5_3	430943.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	DMtRNAseq_treated_1	91292.045
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	DMtRNAseq_treated_2	61619.043
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	YAMATseq_BT20_A	564379.338
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	YAMATseq_BT20_B	397749.929
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	YAMATseq_BT20_C	490075.824
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	YAMATseq_MCF7_A	287419.772
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	YAMATseq_MCF7_B	282968.245
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	YAMATseq_MCF7_C	282026.028
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	YAMATseq_SKBR3_A	812385.939
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	YAMATseq_SKBR3_B	712780.07
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	YAMATseq_SKBR3_C	817962.959
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	8636.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	7720.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	6889.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	8876.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	3699.0
Homo_sapiens_MTtRNA-Met-CAT	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	3552.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	ALLtRNAseq_hESC_0_1	21105.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	ALLtRNAseq_hESC_0_2	14897.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	ALLtRNAseq_hESC_0_3	46275.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	ALLtRNAseq_hESC_5_1	344424.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	ALLtRNAseq_hESC_5_2	319683.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	ALLtRNAseq_hESC_5_3	428567.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	DMtRNAseq_treated_1	90725.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	DMtRNAseq_treated_2	61295.335
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	YAMATseq_BT20_A	562201.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	YAMATseq_BT20_B	396282.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	YAMATseq_BT20_C	488219.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	YAMATseq_MCF7_A	286447.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	YAMATseq_MCF7_B	281916.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	YAMATseq_MCF7_C	280989.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	YAMATseq_SKBR3_A	810226.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	YAMATseq_SKBR3_B	710865.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	YAMATseq_SKBR3_C	815741.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	8478.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	7554.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	6761.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	8745.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	3470.0
Homo_sapiens_MTtRNA-Met-CAT	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	3470.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	ALLtRNAseq_hESC_0_1	17517.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	ALLtRNAseq_hESC_0_2	14844.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	ALLtRNAseq_hESC_0_3	62540.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	ALLtRNAseq_hESC_5_1	80438.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	ALLtRNAseq_hESC_5_2	83133.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	ALLtRNAseq_hESC_5_3	125726.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	DMtRNAseq_treated_1	230749.719
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	DMtRNAseq_treated_2	200565.332
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	YAMATseq_BT20_A	14130.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	YAMATseq_BT20_B	11867.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	YAMATseq_BT20_C	11329.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	YAMATseq_MCF7_A	6254.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	YAMATseq_MCF7_B	6176.954
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	YAMATseq_MCF7_C	6086.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	YAMATseq_SKBR3_A	24483.998
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	YAMATseq_SKBR3_B	19956.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	YAMATseq_SKBR3_C	19855.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	21466.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	23883.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	16747.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	31005.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	8813.0
Homo_sapiens_MTtRNA-Phe-GAA	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	9474.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	ALLtRNAseq_hESC_0_1	13124.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	ALLtRNAseq_hESC_0_2	11264.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	ALLtRNAseq_hESC_0_3	51936.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	ALLtRNAseq_hESC_5_1	73503.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	ALLtRNAseq_hESC_5_2	76577.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	ALLtRNAseq_hESC_5_3	119269.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	DMtRNAseq_treated_1	227553.001
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	DMtRNAseq_treated_2	198178.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	YAMATseq_BT20_A	7987.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	YAMATseq_BT20_B	7038.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	YAMATseq_BT20_C	6366.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	YAMATseq_MCF7_A	3433.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	YAMATseq_MCF7_B	3359.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	YAMATseq_MCF7_C	3408.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	YAMATseq_SKBR3_A	20377.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	YAMATseq_SKBR3_B	16371.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	YAMATseq_SKBR3_C	16359.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	20822.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	23204.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	15767.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	30313.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	8132.0
Homo_sapiens_MTtRNA-Phe-GAA	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	9204.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	ALLtRNAseq_hESC_0_1	50231.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	ALLtRNAseq_hESC_0_2	32061.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	ALLtRNAseq_hESC_0_3	111579.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	ALLtRNAseq_hESC_5_1	177258.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	ALLtRNAseq_hESC_5_2	209991.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	ALLtRNAseq_hESC_5_3	241385.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	DMtRNAseq_treated_1	112936.145
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	DMtRNAseq_treated_2	49038.996
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	YAMATseq_BT20_A	56672.77
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	YAMATseq_BT20_B	38976.913
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	YAMATseq_BT20_C	47124.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	YAMATseq_MCF7_A	38249.975
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	YAMATseq_MCF7_B	33921.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	YAMATseq_MCF7_C	30718.947
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	YAMATseq_SKBR3_A	78023.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	YAMATseq_SKBR3_B	71809.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	YAMATseq_SKBR3_C	67566.796
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	10379.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	8287.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	7119.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	11015.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	4310.0
Homo_sapiens_MTtRNA-Pro-TGG	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	3301.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	ALLtRNAseq_hESC_0_1	48318.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	ALLtRNAseq_hESC_0_2	30313.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	ALLtRNAseq_hESC_0_3	107782.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	ALLtRNAseq_hESC_5_1	173952.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	ALLtRNAseq_hESC_5_2	207204.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	ALLtRNAseq_hESC_5_3	239211.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	DMtRNAseq_treated_1	112376.352
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	DMtRNAseq_treated_2	48686.009
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	YAMATseq_BT20_A	54065.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	YAMATseq_BT20_B	37123.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	YAMATseq_BT20_C	44961.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	YAMATseq_MCF7_A	36905.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	YAMATseq_MCF7_B	32662.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	YAMATseq_MCF7_C	29539.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	YAMATseq_SKBR3_A	75189.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	YAMATseq_SKBR3_B	69267.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	YAMATseq_SKBR3_C	65205.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	9747.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	7747.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	6827.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	10420.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	4048.0
Homo_sapiens_MTtRNA-Pro-TGG	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	3169.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	ALLtRNAseq_hESC_0_1	31447.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	ALLtRNAseq_hESC_0_2	16501.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	ALLtRNAseq_hESC_0_3	64229.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	ALLtRNAseq_hESC_5_1	128499.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	ALLtRNAseq_hESC_5_2	105150.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	ALLtRNAseq_hESC_5_3	166718.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	DMtRNAseq_treated_1	25556.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	DMtRNAseq_treated_2	13120.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	YAMATseq_BT20_A	215168.239
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	YAMATseq_BT20_B	200317.726
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	YAMATseq_BT20_C	164417.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	YAMATseq_MCF7_A	137114.999
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	YAMATseq_MCF7_B	132128.919
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	YAMATseq_MCF7_C	144946.871
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	YAMATseq_SKBR3_A	396642.891
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	YAMATseq_SKBR3_B	368948.525
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	YAMATseq_SKBR3_C	442481.003
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	197.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	129.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	9.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	17.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	254.0
Homo_sapiens_MTtRNA-Ser1-GCT	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	193.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	ALLtRNAseq_hESC_0_1	30729.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	ALLtRNAseq_hESC_0_2	15877.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	ALLtRNAseq_hESC_0_3	62774.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	ALLtRNAseq_hESC_5_1	127022.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	ALLtRNAseq_hESC_5_2	104081.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	ALLtRNAseq_hESC_5_3	165537.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	DMtRNAseq_treated_1	25462.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	DMtRNAseq_treated_2	13018.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	YAMATseq_BT20_A	208302.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	YAMATseq_BT20_B	195055.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	YAMATseq_BT20_C	159247.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	YAMATseq_MCF7_A	133712.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	YAMATseq_MCF7_B	128730.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	YAMATseq_MCF7_C	141148.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	YAMATseq_SKBR3_A	390437.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	YAMATseq_SKBR3_B	362906.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	YAMATseq_SKBR3_C	436164.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	185.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	111.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	6.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	13.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	215.0
Homo_sapiens_MTtRNA-Ser1-GCT	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	184.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	ALLtRNAseq_hESC_0_1	2121.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	ALLtRNAseq_hESC_0_2	2460.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	ALLtRNAseq_hESC_0_3	8491.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	ALLtRNAseq_hESC_5_1	29179.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	ALLtRNAseq_hESC_5_2	25881.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	ALLtRNAseq_hESC_5_3	36355.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	DMtRNAseq_treated_1	190295.994
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	DMtRNAseq_treated_2	115049.998
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	YAMATseq_BT20_A	11827.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	YAMATseq_BT20_B	8261.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	YAMATseq_BT20_C	11495.975
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	YAMATseq_MCF7_A	9593.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	YAMATseq_MCF7_B	10230.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	YAMATseq_MCF7_C	7728.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	YAMATseq_SKBR3_A	32129.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	YAMATseq_SKBR3_B	26157.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	YAMATseq_SKBR3_C	27468.723
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	7425.025
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	8405.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	7861.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	14962.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	4661.0
Homo_sapiens_MTtRNA-Ser2-TGA	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	4996.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	ALLtRNAseq_hESC_0_1	1501.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	ALLtRNAseq_hESC_0_2	2013.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	ALLtRNAseq_hESC_0_3	7546.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	ALLtRNAseq_hESC_5_1	25563.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	ALLtRNAseq_hESC_5_2	23190.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	ALLtRNAseq_hESC_5_3	33264.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	DMtRNAseq_treated_1	189714.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	DMtRNAseq_treated_2	114614.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	YAMATseq_BT20_A	9306.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	YAMATseq_BT20_B	6582.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	YAMATseq_BT20_C	9383.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	YAMATseq_MCF7_A	8094.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	YAMATseq_MCF7_B	9049.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	YAMATseq_MCF7_C	6561.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	YAMATseq_SKBR3_A	30659.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	YAMATseq_SKBR3_B	25338.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	YAMATseq_SKBR3_C	26667.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	7334.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	8331.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	7764.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	14808.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	4525.0
Homo_sapiens_MTtRNA-Ser2-TGA	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	4907.0
Homo_sapiens_MTtRNA-Thr-TGT	bowtie2	salmon	ALLtRNAseq_hESC_0_1	5914.0
Homo_sapiens_MTtRNA-Thr-TGT	bowtie2	salmon	ALLtRNAseq_hESC_0_2	4768.0
Homo_sapiens_MTtRNA-Thr-TGT	bowtie2	salmon	ALLtRNAseq_hESC_0_3	16044.0
