Name	quant_method	tally_method	input_file	NumReads
Homo_sapiens_tRNA-Asn-GTT-21	shrimp	salmon	YAMATseq_MCF7_C	0.0
Homo_sapiens_tRNA-Asn-GTT-21	shrimp	salmon	YAMATseq_SKBR3_A	0.0
Homo_sapiens_tRNA-Asn-GTT-21	shrimp	salmon	YAMATseq_SKBR3_B	0.0
Homo_sapiens_tRNA-Asn-GTT-21	shrimp	salmon	YAMATseq_SKBR3_C	0.0
Homo_sapiens_tRNA-Asn-GTT-21	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	1.0
Homo_sapiens_tRNA-Asn-GTT-21	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	0.0
Homo_sapiens_tRNA-Asn-GTT-21	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-21	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	0.0
Homo_sapiens_tRNA-Asn-GTT-21	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-21	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	1.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	ALLtRNAseq_hESC_0_1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	ALLtRNAseq_hESC_0_2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	ALLtRNAseq_hESC_0_3	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	ALLtRNAseq_hESC_5_1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	ALLtRNAseq_hESC_5_2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	ALLtRNAseq_hESC_5_3	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	DMtRNAseq_treated_1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	DMtRNAseq_treated_2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	YAMATseq_BT20_A	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	YAMATseq_BT20_B	1.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	YAMATseq_BT20_C	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	YAMATseq_MCF7_A	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	YAMATseq_MCF7_B	2.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	YAMATseq_MCF7_C	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	YAMATseq_SKBR3_A	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	YAMATseq_SKBR3_B	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	YAMATseq_SKBR3_C	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	ALLtRNAseq_hESC_0_1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	ALLtRNAseq_hESC_0_2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	ALLtRNAseq_hESC_0_3	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	ALLtRNAseq_hESC_5_1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	ALLtRNAseq_hESC_5_2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	ALLtRNAseq_hESC_5_3	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	DMtRNAseq_treated_1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	DMtRNAseq_treated_2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	YAMATseq_BT20_A	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	YAMATseq_BT20_B	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	YAMATseq_BT20_C	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	YAMATseq_MCF7_A	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	YAMATseq_MCF7_B	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	YAMATseq_MCF7_C	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	YAMATseq_SKBR3_A	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	YAMATseq_SKBR3_B	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	YAMATseq_SKBR3_C	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-22	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	0.0
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	ALLtRNAseq_hESC_0_1	1449.83
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	ALLtRNAseq_hESC_0_2	1389.618
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	ALLtRNAseq_hESC_0_3	4330.495
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	ALLtRNAseq_hESC_5_1	513.237
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	ALLtRNAseq_hESC_5_2	339.048
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	ALLtRNAseq_hESC_5_3	534.156
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	DMtRNAseq_treated_1	43.097
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	DMtRNAseq_treated_2	20.033
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	YAMATseq_BT20_A	9.059
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	YAMATseq_BT20_B	11.728
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	YAMATseq_BT20_C	6.01
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	YAMATseq_MCF7_A	21.998
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	YAMATseq_MCF7_B	18.008
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	YAMATseq_MCF7_C	15.301
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	YAMATseq_SKBR3_A	0.0
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	YAMATseq_SKBR3_B	1.0
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	YAMATseq_SKBR3_C	3.077
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	138.002
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	131.38
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	3.019
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	4.054
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	107.515
Homo_sapiens_tRNA-Asn-GTT-24	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	99.784
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	ALLtRNAseq_hESC_0_1	1414.417
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	ALLtRNAseq_hESC_0_2	1364.146
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	ALLtRNAseq_hESC_0_3	4255.159
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	ALLtRNAseq_hESC_5_1	494.124
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	ALLtRNAseq_hESC_5_2	333.113
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	ALLtRNAseq_hESC_5_3	521.264
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	DMtRNAseq_treated_1	48.045
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	DMtRNAseq_treated_2	30.027
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	YAMATseq_BT20_A	3.0
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	YAMATseq_BT20_B	4.777
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	YAMATseq_BT20_C	3.0
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	YAMATseq_MCF7_A	9.003
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	YAMATseq_MCF7_B	9.001
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	YAMATseq_MCF7_C	11.001
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	YAMATseq_SKBR3_A	0.0
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	YAMATseq_SKBR3_B	1.0
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	YAMATseq_SKBR3_C	0.0
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	138.006
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	128.235
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	5.0
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	1.0
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	108.016
Homo_sapiens_tRNA-Asn-GTT-24	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	96.012
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	ALLtRNAseq_hESC_0_1	70.68
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	ALLtRNAseq_hESC_0_2	69.764
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	ALLtRNAseq_hESC_0_3	195.063
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	ALLtRNAseq_hESC_5_1	19.859
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	ALLtRNAseq_hESC_5_2	24.63
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	ALLtRNAseq_hESC_5_3	38.963
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	DMtRNAseq_treated_1	1.052
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	DMtRNAseq_treated_2	2.206
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	YAMATseq_BT20_A	1.022
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	YAMATseq_BT20_B	1.0
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	YAMATseq_BT20_C	0.0
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	YAMATseq_MCF7_A	5.011
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	YAMATseq_MCF7_B	1.0
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	YAMATseq_MCF7_C	3.0
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	YAMATseq_SKBR3_A	1.0
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	YAMATseq_SKBR3_B	3.228
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	YAMATseq_SKBR3_C	0.0
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	29.694
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	29.37
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	1.157
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	6.691
Homo_sapiens_tRNA-Asn-GTT-25	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	12.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	ALLtRNAseq_hESC_0_1	275.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	ALLtRNAseq_hESC_0_2	290.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	ALLtRNAseq_hESC_0_3	742.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	ALLtRNAseq_hESC_5_1	94.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	ALLtRNAseq_hESC_5_2	72.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	ALLtRNAseq_hESC_5_3	85.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	DMtRNAseq_treated_1	274.561
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	DMtRNAseq_treated_2	88.016
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	YAMATseq_BT20_A	13.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	YAMATseq_BT20_B	8.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	YAMATseq_BT20_C	11.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	YAMATseq_MCF7_A	9.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	YAMATseq_MCF7_B	6.017
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	YAMATseq_MCF7_C	3.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	YAMATseq_SKBR3_A	19.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	YAMATseq_SKBR3_B	19.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	YAMATseq_SKBR3_C	5.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	224.626
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	267.03
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	96.0
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	135.169
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	96.679
Homo_sapiens_tRNA-Asn-GTT-25	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	72.0
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	ALLtRNAseq_hESC_0_1	529.0
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	ALLtRNAseq_hESC_0_2	706.05
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	ALLtRNAseq_hESC_0_3	1503.192
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	ALLtRNAseq_hESC_5_1	83.023
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	ALLtRNAseq_hESC_5_2	88.01
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	ALLtRNAseq_hESC_5_3	112.157
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	DMtRNAseq_treated_1	29.019
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	DMtRNAseq_treated_2	15.016
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	YAMATseq_BT20_A	0.979
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	YAMATseq_BT20_B	1.999
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	YAMATseq_BT20_C	2.0
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	YAMATseq_MCF7_A	4.978
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	YAMATseq_MCF7_B	4.199
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	YAMATseq_MCF7_C	0.0
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	YAMATseq_SKBR3_A	1.0
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	YAMATseq_SKBR3_B	0.772
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	YAMATseq_SKBR3_C	0.0
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	9.0
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	15.279
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	2.0
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	5.0
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	51.002
Homo_sapiens_tRNA-Asn-GTT-26	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	53.761
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	ALLtRNAseq_hESC_0_1	463.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	ALLtRNAseq_hESC_0_2	645.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	ALLtRNAseq_hESC_0_3	1450.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	ALLtRNAseq_hESC_5_1	76.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	ALLtRNAseq_hESC_5_2	79.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	ALLtRNAseq_hESC_5_3	96.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	DMtRNAseq_treated_1	1069.065
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	DMtRNAseq_treated_2	615.789
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	YAMATseq_BT20_A	0.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	YAMATseq_BT20_B	0.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	YAMATseq_BT20_C	0.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	YAMATseq_MCF7_A	1.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	YAMATseq_MCF7_B	1.027
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	YAMATseq_MCF7_C	0.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	YAMATseq_SKBR3_A	0.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	YAMATseq_SKBR3_B	0.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	YAMATseq_SKBR3_C	0.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	17.762
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	23.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	4.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	7.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	49.0
Homo_sapiens_tRNA-Asn-GTT-26	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	58.884
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	ALLtRNAseq_hESC_0_1	113.231
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	ALLtRNAseq_hESC_0_2	49.117
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	ALLtRNAseq_hESC_0_3	151.183
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	ALLtRNAseq_hESC_5_1	14.086
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	ALLtRNAseq_hESC_5_2	11.05
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	ALLtRNAseq_hESC_5_3	19.029
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	DMtRNAseq_treated_1	10.014
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	DMtRNAseq_treated_2	4.041
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	YAMATseq_BT20_A	4.0
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	YAMATseq_BT20_B	2.0
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	YAMATseq_BT20_C	1.0
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	YAMATseq_MCF7_A	8.51
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	YAMATseq_MCF7_B	7.84
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	YAMATseq_MCF7_C	4.49
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	YAMATseq_SKBR3_A	1.045
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	YAMATseq_SKBR3_B	0.0
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	YAMATseq_SKBR3_C	3.0
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	mimtRNAseq_Hsap_HEK293T_rep2	2.028
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep1	1.014
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	mimtRNAseq_Hsap_K562_rep2	1.01
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep1	6.179
Homo_sapiens_tRNA-Asn-GTT-27	bowtie2	salmon	mimtRNAseq_Hsap_iPSC_rep2	13.223
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	ALLtRNAseq_hESC_0_1	49.067
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	ALLtRNAseq_hESC_0_2	33.04
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	ALLtRNAseq_hESC_0_3	101.071
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	ALLtRNAseq_hESC_5_1	8.019
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	ALLtRNAseq_hESC_5_2	9.019
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	ALLtRNAseq_hESC_5_3	14.0
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	DMtRNAseq_treated_1	92.085
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	DMtRNAseq_treated_2	38.037
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	YAMATseq_BT20_A	0.0
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	YAMATseq_BT20_B	0.0
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	YAMATseq_BT20_C	0.0
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	YAMATseq_MCF7_A	1.06
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	YAMATseq_MCF7_B	1.098
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	YAMATseq_MCF7_C	3.494
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	YAMATseq_SKBR3_A	0.0
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	YAMATseq_SKBR3_B	0.0
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	YAMATseq_SKBR3_C	1.0
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep1	2.002
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	mimtRNAseq_Hsap_HEK293T_rep2	5.003
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	mimtRNAseq_Hsap_K562_rep1	0.0
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	mimtRNAseq_Hsap_K562_rep2	0.0
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep1	5.002
Homo_sapiens_tRNA-Asn-GTT-27	shrimp	salmon	mimtRNAseq_Hsap_iPSC_rep2	9.006
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	ALLtRNAseq_hESC_0_1	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	ALLtRNAseq_hESC_0_2	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	ALLtRNAseq_hESC_0_3	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	ALLtRNAseq_hESC_5_1	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	ALLtRNAseq_hESC_5_2	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	ALLtRNAseq_hESC_5_3	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	DMtRNAseq_treated_1	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	DMtRNAseq_treated_2	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	YAMATseq_BT20_A	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	YAMATseq_BT20_B	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	YAMATseq_BT20_C	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	YAMATseq_MCF7_A	0.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	YAMATseq_MCF7_B	1.0
Homo_sapiens_tRNA-Asn-GTT-28	bowtie2	salmon	YAMATseq_MCF7_C	0.0
